k,inertia,sil,seed
87,192.8375051589431,0.2062756780871209,69
88,192.8318570136129,0.2019638648276573,69
89,191.4895806096757,0.2006825726494544,69
90,190.23807317334294,0.2044917290297235,69
91,189.31990521028874,0.20546056194563125,69
92,187.4754390699817,0.20450770131538804,69
93,187.20977633019442,0.20237678293603295,69
94,185.01240755406815,0.20350925132030276,69
95,185.2198842923009,0.20222722426994205,69
96,183.83644373733597,0.20300595478965697,69
97,183.39584354920305,0.19827273609922713,69
98,181.15636891957504,0.20563741272270855,69
99,181.64392757250155,0.20357340745325955,69
100,180.73448456818423,0.20099285066254913,69
